p,test_auc,pop_lim_auc,pop_full_auc,test_se,pop_lim_se,pop_full_se,auc_sd,auc_sd_se,bias_l,bias_l_se,bias_f,bias_f_se,n,sig_p,d,nsims
10,0.5034375,0.50477368615,0.5059899993,0.011917413292461302,0.001306840639176255,0.0011950513614753916,0.23834826584922603,0.008437437149739616,-0.0013361861499999472,0.011792608371960219,-0.002552499300000009,0.012026918838125733,10,1,0.36,400
30,0.4959375,0.50278877355,0.5017026399,0.012556956313694616,8.589879836011583e-4,6.24391930522582e-4,0.25113912627389234,0.008890228700538995,-0.006851273549999983,0.012598083855543276,-0.005765139899999983,0.01258933577404622,10,1,0.36,400
100,0.510625,0.5004530736,0.5006359820999999,0.011795257253306483,5.498257111652912e-4,4.626068913087565e-4,0.23590514506612967,0.008350951611516158,0.010171926399999958,0.01180783442089,0.009989017900000034,0.011810584564448707,10,1,0.36,400
300,0.5003125,0.49990643754999997,0.5002882922,0.011893977630256734,1.9488835299440107e-4,3.335185772241652e-4,0.2378795526051347,0.008420844880758003,4.0606245000001734e-4,0.01191290322765753,2.4207800000009126e-5,0.011909732782816037,10,1,0.36,400
1000,0.5175,0.49951821850000006,0.5002089023,0.010866658786534037,2.173771228739984e-4,2.8820025564133363e-4,0.21733317573068073,0.007693511023658612,0.017981781499999957,0.010872119962037647,0.017291097699999983,0.01086020828530161,10,1,0.36,400
3000,0.4896875,0.50039600655,0.4999099632,0.012070785362084722,2.3369743453082996e-4,1.877882607822246e-4,0.24141570724169445,0.008546023397964446,-0.010708506550000002,0.012052472597587963,-0.010222463199999988,0.01207551950559521,10,1,0.36,400
6000,0.5009375,0.5000104608,0.4999565517,0.012566308697069723,2.2034560524866417e-4,1.9033400803375363e-4,0.25132617394139445,0.008896850116192814,9.270392000000473e-4,0.012556027514885012,9.80948300000018e-4,0.01256937139062192,10,1,0.36,400
