p,test_auc,pop_lim_auc,pop_full_auc,test_se,pop_lim_se,pop_full_se,auc_sd,auc_sd_se,bias_l,bias_l_se,bias_f,bias_f_se,n,sig_p,d,nsims
10,0.5134375,0.5131660338999999,0.5189273778999999,0.01200613315425367,0.002098682428964434,0.002088928854499894,0.24012266308507338,0.008500250130999585,2.714661000000825e-4,0.011716340630953528,-0.0054898778999998826,0.011951588759826267,10,3,0.36,400
30,0.5075,0.50667452085,0.5067946691999999,0.01271186369879499,0.0012876799272929149,0.0012056421365239031,0.2542372739758998,0.008999901940338582,8.254791499999882e-4,0.012703415376725435,7.053308000000393e-4,0.012746080224491824,10,3,0.36,400
100,0.5121875,0.50200948,0.501643327,0.011878328167697835,8.563110401687666e-4,7.531661277090848e-4,0.2375665633539567,0.008409765181369593,0.010178019999999975,0.011887365462888185,0.010544173000000013,0.011868357323370994,10,3,0.36,400
300,0.5015625,0.50040167065,0.5010021908000001,0.011893730693474493,4.307038690601867e-4,5.177576195629321e-4,0.23787461386948985,0.008420670051411316,0.001160829350000007,0.011891390255932721,5.603091999999657e-4,0.011895962805629321,10,3,0.36,400
1000,0.5175,0.49967920810000005,0.5004489218,0.010974237888942803,2.6123938735696575e-4,3.8338627669946504e-4,0.21948475777885604,0.007769676202537953,0.017820791899999976,0.010990598388215289,0.017051078199999983,0.010985065076909124,10,3,0.36,400
3000,0.4903125,0.5004195778,0.5000173218,0.012023326309646828,2.3358023612785056e-4,2.2743027663197176e-4,0.24046652619293657,0.008512422753067433,-0.010107077800000013,0.012005767609854643,-0.009704821800000001,0.012028924718310713,10,3,0.36,400
6000,0.4990625,0.50000974,0.4999427171,0.012519476915589361,2.2052584782105157e-4,1.902010879659918e-4,0.25038953831178723,0.008863693574319683,-9.472399999999534e-4,0.012510004260693314,-8.802170999999847e-4,0.012522649860733703,10,3,0.36,400
