p,test_auc,pop_lim_auc,pop_full_auc,test_se,pop_lim_se,pop_full_se,auc_sd,auc_sd_se,bias_l,bias_l_se,bias_f,bias_f_se,n,sig_p,d,nsims
100,0.875,0.8662655940500028,0.9104564752000034,0.010729938440986901,0.007906455086754385,0.007887728376629584,0.21459876881973802,0.007596714068284549,0.00873440594999722,0.0073876962286244284,-0.03545647520000334,0.009582070332175289,10,30,1.81,400
300,0.7103125,0.715302825000001,0.8026988278000031,0.01433396774055751,0.00981847369133491,0.0106586349811015,0.2866793548111502,0.010148339152914536,-0.004990325000001012,0.009912380326321111,-0.09238632780000317,0.01404638716396214,10,30,1.81,400
1000,0.5975,0.5874106675500004,0.7061281918000012,0.0140510169629901,0.007578215443103749,0.010454988629320077,0.281020339259802,0.009948012173929493,0.010089332449999674,0.012097720602717642,-0.1086281918000012,0.015468841595263766,10,30,1.81,400
3000,0.5484375,0.5380296739500001,0.6407332164000008,0.012942275552450732,0.00507784020744738,0.00937450747168595,0.25884551104901465,0.00916303176440914,0.010407826049999848,0.012403815907514004,-0.09229571640000082,0.015532616041570076,10,30,1.81,400
6000,0.533125,0.5214096904000002,0.5956752919000003,0.012562149694613367,0.003934218812490322,0.007914711739972892,0.25124299389226734,0.008893905574372373,0.01171530959999987,0.011687954851123266,-0.06255029190000033,0.013715767349676833,10,30,1.81,400
