p,test_auc,pop_lim_auc,pop_full_auc,test_se,pop_lim_se,pop_full_se,auc_sd,auc_sd_se,bias_l,bias_l_se,bias_f,bias_f_se,n,sig_p,d,nsims
10,0.52125,0.5211907124999999,0.5291694518999999,0.012128082379564949,0.003027357398109493,0.0032900930911091385,0.24256164759129897,0.00858658924660903,5.92875000000992e-5,0.011501287629753875,-0.007919451899999902,0.011976815548503524,10,1,0.74,400
30,0.500625,0.50916267165,0.5091337062,0.012523435112021484,0.0019457633757132115,0.0018394499934422629,0.25046870224042966,0.00886649594701607,-0.008537671649999957,0.01243239844708192,-0.008508706199999952,0.01238985471744331,10,1,0.74,400
100,0.5128125,0.5029632066,0.5034522408,0.011917824033085233,0.001180209182383892,0.0011821471332218666,0.23835648066170464,0.008437727950949091,0.009849293399999962,0.011933719767671713,0.009360259200000002,0.011931436786282732,10,1,0.74,400
300,0.5009375,0.49996397,0.5038645884,0.011877421514746894,2.0952627590093282e-4,0.001236295451404203,0.23754843029493788,0.00840912327803852,9.735300000000017e-4,0.011902570872108094,-0.0029270884000000322,0.011920354856055696,10,1,0.74,400
1000,0.5175,0.4996495562,0.5014070047,0.010902636433588324,2.623788867287086e-4,8.080004336090882e-4,0.21805272867176648,0.007718982921659169,0.017850443799999973,0.010893864702155646,0.01609299529999999,0.010881858760129134,10,1,0.74,400
3000,0.4890625,0.500413312,0.5001880409,0.01208561859925638,2.334178600143843e-4,2.885217415267362e-4,0.2417123719851276,0.008556525216042889,-0.011350812000000021,0.012066930157690555,-0.011125540899999996,0.012071003146939988,10,1,0.74,400
6000,0.5003125,0.50001027015,0.5001240167,0.012550795523793509,2.1985088232192698e-4,2.5239614390083493e-4,0.2510159104758702,0.008885866908570579,3.0222985000004864e-4,0.01254065381723878,1.8848330000002938e-4,0.0125548220399785,10,1,0.74,400
