p,test_auc,pop_lim_auc,pop_full_auc,test_se,pop_lim_se,pop_full_se,auc_sd,auc_sd_se,bias_l,bias_l_se,bias_f,bias_f_se,n,sig_p,d,nsims
10,0.5561,0.5620860381999999,0.5805963570499997,0.008328889541980147,0.003910651401675522,0.0042620874995706855,0.16657779083960295,0.0058967898748661495,-0.0059860381999998725,0.007401961278707954,-0.024496357049999716,0.0077399553181982965,30,1,0.74,400
30,0.53515,0.5366215179000001,0.5541289935000003,0.008175622039903043,0.003297229857897258,0.004030720209518121,0.16351244079806085,0.005788277659661597,-0.0014715179000000856,0.0078973333892870725,-0.018978993500000346,0.008268248390083865,30,1,0.74,400
100,0.52485,0.5186800697499999,0.5217428145999998,0.007627853835472882,0.002541674135487234,0.0026698042058025204,0.15255707670945765,0.0054004619748242826,0.006169930250000073,0.007569575784534381,0.003107185400000174,0.007544436802159725,30,1,0.74,400
300,0.5038,0.5107526651000001,0.5162759738,0.007561205563528533,0.0018361990648664763,0.0022895087658335207,0.15122411127057067,0.005353275509786192,-0.006952665099999999,0.0073949971807608286,-0.012475973800000024,0.007662384495406444,30,1,0.74,400
1000,0.4976,0.5034194743,0.5066513518,0.00807425439033845,0.0011031063092415102,0.0015067696181260228,0.161485087806769,0.005716510141725544,-0.005819474300000045,0.007878485485671372,-0.009051351799999979,0.008015103602461908,30,1,0.74,400
3000,0.50475,0.5031500152,0.5038181883,0.0077317879635167164,9.753601586587679e-4,0.0010318347273808109,0.15463575927033432,0.0054740465398269555,0.0015999847999999567,0.007685815422143529,9.318117000000091e-4,0.007727900442722075,30,1,0.74,400
6000,0.49795,0.5006823226,0.5013497231999999,0.0070114116612640335,5.452460807034995e-4,6.158769698177689e-4,0.14022823322528066,0.004964025646428575,-0.0027323226000000164,0.007017181243573813,-0.003399723199999973,0.007074943782239664,30,1,0.74,400
