p,detection,mean_nr,mean_se,a_detection,a_det_se,method,n,sig_p,d,nsims
100,TRUE,10,0,1,0,fdr,76,10,1.81,10
100,FALSE,0.1,0.09999999999999999,0.1,0.09486832980505139,fdr,76,10,1.81,10
100,TRUE,9.7,0.15275252316519466,1,0,tweedie,76,10,1.81,10
100,FALSE,59.2,5.199999999999999,1,0,tweedie,76,10,1.81,10
100,TRUE,4.9,0.9122621455602673,1,0,lasso,76,10,1.81,10
100,FALSE,0,0,0,0,lasso,76,10,1.81,10
100,TRUE,9.9,0.09999999999999999,1,0,boruta,76,10,1.81,10
100,FALSE,0.2,0.13333333333333333,0.2,0.1264911064067352,boruta,76,10,1.81,10
100,TRUE,2,0,1,0,svm,76,10,1.81,10
100,FALSE,0,0,0,0,svm,76,10,1.81,10
300,TRUE,10,0,1,0,fdr,76,10,1.81,10
300,FALSE,0.9,0.27688746209726917,0.6,0.15491933384829668,fdr,76,10,1.81,10
300,TRUE,9.5,0.22360679774997896,1,0,tweedie,76,10,1.81,10
300,FALSE,79,8.23137628562536,1,0,tweedie,76,10,1.81,10
300,TRUE,5.7,0.8034647195462632,1,0,lasso,76,10,1.81,10
300,FALSE,0.1,0.09999999999999999,0.1,0.09486832980505139,lasso,76,10,1.81,10
300,TRUE,9.8,0.13333333333333333,1,0,boruta,76,10,1.81,10
300,FALSE,1.3,0.3,0.8,0.12649110640673517,boruta,76,10,1.81,10
300,TRUE,3,0,1,0,svm,76,10,1.81,10
300,FALSE,0,0,0,0,svm,76,10,1.81,10
1000,TRUE,10,0,1,0,fdr,76,10,1.81,10
1000,FALSE,0.3,0.15275252316519466,0.3,0.14491376746189438,fdr,76,10,1.81,10
1000,TRUE,9.8,0.13333333333333333,1,0,tweedie,76,10,1.81,10
1000,FALSE,0.3,0.15275252316519466,0.3,0.14491376746189438,tweedie,76,10,1.81,10
1000,TRUE,5.4,0.7483314773547882,1,0,lasso,76,10,1.81,10
1000,FALSE,0,0,0,0,lasso,76,10,1.81,10
1000,TRUE,10,0,1,0,boruta,76,10,1.81,10
1000,FALSE,2.3,0.49553562491061687,0.8,0.12649110640673517,boruta,76,10,1.81,10
1000,TRUE,8.8,0.29059326290271154,1,0,svm,76,10,1.81,10
1000,FALSE,1.2,0.29059326290271154,0.8,0.12649110640673517,svm,76,10,1.81,10
3000,TRUE,10,0,1,0,fdr,76,10,1.81,10
3000,FALSE,0.6,0.26666666666666666,0.4,0.15491933384829668,fdr,76,10,1.81,10
3000,TRUE,10,0,1,0,tweedie,76,10,1.81,10
3000,FALSE,1.3,0.3,0.8,0.12649110640673517,tweedie,76,10,1.81,10
3000,TRUE,6.9,0.7666666666666667,1,0,lasso,76,10,1.81,10
3000,FALSE,0.6,0.339934634239519,0.3,0.14491376746189438,lasso,76,10,1.81,10
3000,TRUE,9.5,0.26874192494328497,1,0,boruta,76,10,1.81,10
3000,FALSE,3.5,0.6009252125773316,1,0,boruta,76,10,1.81,10
3000,TRUE,10,0,1,0,svm,76,10,1.81,10
3000,FALSE,20,0,1,0,svm,76,10,1.81,10
10000,TRUE,10,0,1,0,fdr,76,10,1.81,10
10000,FALSE,0.6,0.339934634239519,0.3,0.14491376746189438,fdr,76,10,1.81,10
10000,TRUE,10,0,1,0,tweedie,76,10,1.81,10
10000,FALSE,2.2,0.41633319989322654,1,0,tweedie,76,10,1.81,10
10000,TRUE,5.5,0.7923242882669808,1,0,lasso,76,10,1.81,10
10000,FALSE,0.7,0.7,0.1,0.09486832980505139,lasso,76,10,1.81,10
10000,TRUE,9.7,0.15275252316519466,1,0,boruta,76,10,1.81,10
10000,FALSE,4.3,0.5174724898753341,1,0,boruta,76,10,1.81,10
10000,TRUE,9.9,0.09999999999999999,1,0,svm,76,10,1.81,10
10000,FALSE,90.1,0.09999999999999999,1,0,svm,76,10,1.81,10
