p,test_auc,test_auc_se,data_auc,auc_bias,auc_bias_se,auc_sd,auc_sd_se,method,pop_auc,pop_auc_se,n,sig_p,d,nsims
100,0.8666666666666667,NA,NA,NA,NA,NA,NA,fdr,NA,NA,30,3,0.3,10
100,0.67,0.02791570694253522,NA,NA,NA,0.08827721643218646,0.020807139454490524,tweedie,NA,NA,30,3,0.3,10
100,0.5720000000000001,0.05191445955715142,NA,0.06410712599999988,0.05531313389107563,0.16416793569729476,0.038694753528318075,lasso,0.5078928740000002,0.008621247471403607,30,3,0.3,10
100,0.55,0.04225771273642583,NA,0.04977499999999999,0.041536561992332216,0.11952286093343939,0.031943828249997,boruta,0.500225,0.002220098936019351,30,3,0.3,10
100,0.55,0.04281744192888377,NA,0.049980000000000024,0.04256190210870646,0.13540064007726604,0.03191423692521128,svm,0.50002,0.0014772196105446763,30,3,0.3,10
300,0.9,NA,NA,NA,NA,NA,NA,fdr,NA,NA,30,3,0.3,10
300,0.7210549943883278,0.05159015883291787,NA,NA,NA,0.1547704764987536,0.0386926191246884,tweedie,NA,NA,30,3,0.3,10
300,0.5599999999999999,0.062111011727211285,NA,0.05147390399999997,0.06463650935863065,0.1964122648354165,0.04629481479111036,lasso,0.508526096,0.008073758580976961,30,3,0.3,10
300,0.4875,0.029504842217604126,NA,-0.02083749999999998,0.030563586746673376,0.08345229603962805,0.022303564279994286,boruta,0.5083375,0.007107514572117123,30,3,0.3,10
300,0.52,0.04666666666666666,NA,0.014829999999999982,0.046852620109350464,0.14757295747452437,0.03478327964999673,svm,0.50517,0.007346292337710987,30,3,0.3,10
1000,NA,NA,NA,NA,NA,NA,NA,fdr,NA,NA,30,3,0.3,10
1000,0.8058553791887125,0.018238403847613098,NA,NA,NA,0.054715211542839294,0.013678802885709824,tweedie,NA,NA,30,3,0.3,10
1000,0.502,0.009165151389911683,NA,7.130239999999288e-4,0.0084683599516468,0.028982753492378888,0.006831300510639736,lasso,0.501286976,8.964583671255343e-4,30,3,0.3,10
1000,0.44,0.0541602560309064,NA,-0.05911000000000003,0.053823422101039485,0.17126976771553507,0.040368671387966563,boruta,0.49911,0.0014081863828658801,30,3,0.3,10
1000,0.48000000000000004,0.02494438257849295,NA,-0.018080000000000002,0.026091930638502868,0.07888106377466157,0.018592445034090577,svm,0.49808,0.002545139157950565,30,3,0.3,10
3000,NA,NA,NA,NA,NA,NA,NA,fdr,NA,NA,30,3,0.3,10
3000,0.8527777777777779,0.03683642760351585,NA,NA,NA,0.10418915101253355,0.027845721893410846,tweedie,NA,NA,30,3,0.3,10
3000,0.496,0.022861904265976327,NA,-0.004692399999999907,0.021128123190638434,0.07229568912920512,0.01704025734460517,lasso,0.5006923999999999,0.0019039440359748673,30,3,0.3,10
3000,0.51,0.056666666666666664,NA,0.010359999999999998,0.05662366250566592,0.17919573407620817,0.042236839574996035,boruta,0.49964,0.001981929475143962,30,3,0.3,10
3000,0.52,0.038873012632302015,NA,0.018970000000000032,0.038336095697571154,0.12292725943057188,0.028974232912011788,svm,0.50103,0.001754552807856048,30,3,0.3,10
10000,NA,NA,NA,NA,NA,NA,NA,fdr,NA,NA,30,3,0.3,10
10000,0.8034444444444444,0.047010622504471127,NA,NA,NA,0.14866064133649792,0.03503964919485962,tweedie,NA,NA,30,3,0.3,10
10000,0.49,0.038209946349085595,NA,-0.01117479799999998,0.038311059483695335,0.12083045973594571,0.02848001248439177,lasso,0.501174798,7.116825813330512e-4,30,3,0.3,10
10000,0.44,0.03711842908553349,NA,-0.05991,0.036926047566574055,0.11737877907772677,0.027666443551086085,boruta,0.49991,0.0012017071190602178,30,3,0.3,10
10000,0.54,0.042687494916219,NA,0.036860000000000025,0.04245680733273393,0.13498971154211062,0.03181738014061413,svm,0.50314,9.442457307290268e-4,30,3,0.3,10
