p,detection,mean_nr,mean_se,a_detection,a_det_se,method,n,sig_p,d,nsims
100,TRUE,1.2,0.24944382578492943,0.8,0.12649110640673517,fdr,30,3,1.1,10
100,FALSE,0.4,0.22110831935702663,0.3,0.14491376746189438,fdr,30,3,1.1,10
100,TRUE,1.6,0.3711842908553348,0.8,0.12649110640673517,tweedie,30,3,1.1,10
100,FALSE,3.2,0.5925462944877059,1,0,tweedie,30,3,1.1,10
100,TRUE,1.4,0.3711842908553348,0.7,0.14491376746189438,lasso,30,3,1.1,10
100,FALSE,4.6,1.3349989596333858,0.7,0.14491376746189438,lasso,30,3,1.1,10
100,TRUE,1.8,0.19999999999999998,1,0,boruta,30,3,1.1,10
100,FALSE,3.6,0.39999999999999997,1,0,boruta,30,3,1.1,10
100,TRUE,1,0.14907119849998596,0.9,0.09486832980505137,svm,30,3,1.1,10
100,FALSE,1,0.14907119849998596,0.9,0.09486832980505137,svm,30,3,1.1,10
300,TRUE,0.4,0.1632993161855452,0.4,0.15491933384829668,fdr,30,3,1.1,10
300,FALSE,0.1,0.09999999999999999,0.1,0.09486832980505139,fdr,30,3,1.1,10
300,TRUE,1.4,0.22110831935702663,1,0,tweedie,30,3,1.1,10
300,FALSE,1.6,0.5811865258054231,0.6,0.15491933384829668,tweedie,30,3,1.1,10
300,TRUE,0.9,0.31446603773522014,0.6,0.15491933384829668,lasso,30,3,1.1,10
300,FALSE,3.5,1.1761519176251567,0.7,0.14491376746189438,lasso,30,3,1.1,10
300,TRUE,1.1,0.27688746209726917,0.8,0.12649110640673517,boruta,30,3,1.1,10
300,FALSE,3.8,0.44221663871405326,1,0,boruta,30,3,1.1,10
300,TRUE,0.7,0.21343747458109494,0.6,0.15491933384829668,svm,30,3,1.1,10
300,FALSE,2.3,0.21343747458109494,1,0,svm,30,3,1.1,10
1000,TRUE,0.1,0.09999999999999999,0.1,0.09486832980505139,fdr,30,3,1.1,10
1000,FALSE,0.1,0.09999999999999999,0.1,0.09486832980505139,fdr,30,3,1.1,10
1000,TRUE,1.3,0.21343747458109494,0.9,0.09486832980505137,tweedie,30,3,1.1,10
1000,FALSE,2.3,0.9073771725877465,0.7,0.14491376746189438,tweedie,30,3,1.1,10
1000,TRUE,0.3,0.15275252316519466,0.3,0.14491376746189438,lasso,30,3,1.1,10
1000,FALSE,3.5,1.7716909687891083,0.4,0.15491933384829668,lasso,30,3,1.1,10
1000,TRUE,0.6,0.22110831935702663,0.5,0.15811388300841897,boruta,30,3,1.1,10
1000,FALSE,6.1,0.7951240294584375,1,0,boruta,30,3,1.1,10
1000,TRUE,0.7,0.21343747458109494,0.6,0.15491933384829668,svm,30,3,1.1,10
1000,FALSE,9.3,0.21343747458109494,1,0,svm,30,3,1.1,10
3000,TRUE,0.2,0.13333333333333333,0.2,0.1264911064067352,fdr,30,3,1.1,10
3000,FALSE,0,0,0,0,fdr,30,3,1.1,10
3000,TRUE,0.7,0.21343747458109494,0.6,0.15491933384829668,tweedie,30,3,1.1,10
3000,FALSE,2.8,0.679869268479038,0.9,0.09486832980505137,tweedie,30,3,1.1,10
3000,TRUE,0.1,0.09999999999999999,0.1,0.09486832980505139,lasso,30,3,1.1,10
3000,FALSE,0.2,0.19999999999999998,0.1,0.09486832980505139,lasso,30,3,1.1,10
3000,TRUE,0.4,0.1632993161855452,0.4,0.15491933384829668,boruta,30,3,1.1,10
3000,FALSE,7.5,0.6009252125773316,1,0,boruta,30,3,1.1,10
3000,TRUE,0.9,0.27688746209726917,0.6,0.15491933384829668,svm,30,3,1.1,10
3000,FALSE,29.1,0.27688746209726917,1,0,svm,30,3,1.1,10
10000,TRUE,0,0,0,0,fdr,30,3,1.1,10
10000,FALSE,0,0,0,0,fdr,30,3,1.1,10
10000,TRUE,0.5,0.22360679774997896,0.4,0.15491933384829668,tweedie,30,3,1.1,10
10000,FALSE,3.2,0.7272474743090476,0.9,0.09486832980505137,tweedie,30,3,1.1,10
10000,TRUE,0,0,0,0,lasso,30,3,1.1,10
10000,FALSE,1.8,0.6463573143221771,0.8,0.12649110640673517,lasso,30,3,1.1,10
10000,TRUE,0.4,0.1632993161855452,0.4,0.15491933384829668,boruta,30,3,1.1,10
10000,FALSE,8.5,0.5627314338711377,1,0,boruta,30,3,1.1,10
10000,TRUE,1,0.2981423969999719,0.7,0.14491376746189438,svm,30,3,1.1,10
10000,FALSE,99,0.2981423969999719,1,0,svm,30,3,1.1,10
