p,detection,mean_nr,mean_se,a_detection,a_det_se,method,n,sig_p,d,nsims
100,TRUE,6.2,0.5734883511361751,1,0,fdr,76,10,0.7,10
100,FALSE,0.5,0.22360679774997896,0.4,0.15491933384829668,fdr,76,10,0.7,10
100,TRUE,6.8,0.6289320754704403,1,0,tweedie,76,10,0.7,10
100,FALSE,2.9,0.9480975102218594,0.8,0.12649110640673517,tweedie,76,10,0.7,10
100,TRUE,7.1,0.4333333333333333,1,0,lasso,76,10,0.7,10
100,FALSE,12.5,2.222361106771104,1,0,lasso,76,10,0.7,10
100,TRUE,3.4,0.49888765156985887,1,0,boruta,76,10,0.7,10
100,FALSE,2.6,0.3711842908553348,0.9,0.09486832980505137,boruta,76,10,0.7,10
100,TRUE,1.6,0.1632993161855452,1,0,svm,76,10,0.7,10
100,FALSE,0.4,0.1632993161855452,0.4,0.15491933384829668,svm,76,10,0.7,10
300,TRUE,3.5,0.5,1,0,fdr,76,10,0.7,10
300,FALSE,0.1,0.09999999999999999,0.1,0.09486832980505139,fdr,76,10,0.7,10
300,TRUE,5.5,0.7340905181848414,1,0,tweedie,76,10,0.7,10
300,FALSE,2.6,0.6359594676112971,1,0,tweedie,76,10,0.7,10
300,TRUE,5,0.7888106377466154,1,0,lasso,76,10,0.7,10
300,FALSE,8.6,2.4997777679003566,0.8,0.12649110640673517,lasso,76,10,0.7,10
300,TRUE,3.8,0.3590109871423003,1,0,boruta,76,10,0.7,10
300,FALSE,2.7,0.5972157622389639,0.9,0.09486832980505137,boruta,76,10,0.7,10
300,TRUE,1.6,0.22110831935702663,1,0,svm,76,10,0.7,10
300,FALSE,1.4,0.22110831935702663,0.9,0.09486832980505137,svm,76,10,0.7,10
1000,TRUE,1.6,0.39999999999999997,0.8,0.12649110640673517,fdr,76,10,0.7,10
1000,FALSE,0.3,0.21343747458109494,0.2,0.1264911064067352,fdr,76,10,0.7,10
1000,TRUE,3.5,0.40138648595974313,1,0,tweedie,76,10,0.7,10
1000,FALSE,1.6,0.339934634239519,0.8,0.12649110640673517,tweedie,76,10,0.7,10
1000,TRUE,2.9,0.4333333333333333,0.9,0.09486832980505137,lasso,76,10,0.7,10
1000,FALSE,15.8,4.1063636251825315,0.9,0.09486832980505137,lasso,76,10,0.7,10
1000,TRUE,2,0.42163702135578385,0.9,0.09486832980505137,boruta,76,10,0.7,10
1000,FALSE,4.5,0.5627314338711377,1,0,boruta,76,10,0.7,10
1000,TRUE,2.4,0.49888765156985887,0.9,0.09486832980505137,svm,76,10,0.7,10
1000,FALSE,7.6,0.49888765156985887,1,0,svm,76,10,0.7,10
3000,TRUE,0.9,0.27688746209726917,0.6,0.15491933384829668,fdr,76,10,0.7,10
3000,FALSE,0,0,0,0,fdr,76,10,0.7,10
3000,TRUE,3.5,0.6368324391514266,0.9,0.09486832980505137,tweedie,76,10,0.7,10
3000,FALSE,0.8,0.3265986323710904,0.5,0.15811388300841897,tweedie,76,10,0.7,10
3000,TRUE,3,0.42163702135578385,0.9,0.09486832980505137,lasso,76,10,0.7,10
3000,FALSE,19.5,4.364630568559038,0.8,0.12649110640673517,lasso,76,10,0.7,10
3000,TRUE,2.3,0.44845413490245695,1,0,boruta,76,10,0.7,10
3000,FALSE,5.9,0.5044248650140518,1,0,boruta,76,10,0.7,10
3000,TRUE,4.1,0.37859388972001823,1,0,svm,76,10,0.7,10
3000,FALSE,25.9,0.37859388972001823,1,0,svm,76,10,0.7,10
10000,TRUE,0.2,0.13333333333333333,0.2,0.1264911064067352,fdr,76,10,0.7,10
10000,FALSE,0.1,0.09999999999999999,0.1,0.09486832980505139,fdr,76,10,0.7,10
10000,TRUE,1.4,0.3711842908553348,0.7,0.14491376746189438,tweedie,76,10,0.7,10
10000,FALSE,1.7,0.5174724898753341,0.7,0.14491376746189438,tweedie,76,10,0.7,10
10000,TRUE,1.1,0.348010216963685,0.6,0.15491933384829668,lasso,76,10,0.7,10
10000,FALSE,12.2,5.246797965320266,0.8,0.12649110640673517,lasso,76,10,0.7,10
10000,TRUE,0.6,0.22110831935702663,0.5,0.15811388300841897,boruta,76,10,0.7,10
10000,FALSE,10.4,0.7180219742846006,1,0,boruta,76,10,0.7,10
10000,TRUE,3.7,0.36666666666666664,1,0,svm,76,10,0.7,10
10000,FALSE,96.3,0.36666666666666664,1,0,svm,76,10,0.7,10
