p,test_auc,test_auc_se,data_auc,auc_bias,auc_bias_se,auc_sd,auc_sd_se,method,pop_auc,pop_auc_se,n,sig_p,d,nsims
100,0.8803375357975358,0.0033597127116512587,0.9,-0.019662464202464203,0.0033597127116512587,0.03359712711651259,0.002387643856243663,fdr,NA,NA,50,10,1.81,100
100,0.5706916032164221,0.0035841807837979265,0.9,-0.32930839678357793,0.0035841807837979265,0.035841807837979266,0.0025471663688457708,tweedie,NA,NA,50,10,1.81,100
100,0.9982716049382716,7.239226408940812e-4,NA,8.977973827054785e-5,7.458026616017344e-4,0.007239226408940811,5.144694187488781e-4,lasso,0.9981818252000011,2.2671524402046155e-4,50,10,1.81,100
100,0.9805555555555555,0.003096224605681739,NA,-1.5144444444446182e-4,0.0028991355431392755,0.03096224605681739,0.0022003910130973807,boruta,0.980707,8.182998573662683e-4,50,10,1.81,100
100,0.8777777777777778,0.008968498721796095,NA,-0.008361222222222249,0.008753168563874137,0.08968498721796095,0.006373634507071013,svm,0.886139,0.0015424176843939876,50,10,1.81,100
300,0.8806449683649684,0.003445044779630786,0.9,-0.019355031635031605,0.003445044779630786,0.03445044779630786,0.002448286716314799,fdr,NA,NA,50,10,1.81,100
300,0.6438760202649733,0.015237796029954611,0.9,-0.25612397973502676,0.015237796029954611,0.15237796029954612,0.010829030097556668,tweedie,NA,NA,50,10,1.81,100
300,0.9969135802469136,9.01173922218175e-4,NA,-3.010657530891259e-4,7.494651679473584e-4,0.00901173922218175,6.404364192597003e-4,lasso,0.9972146460000026,3.736477697936502e-4,50,10,1.81,100
300,0.9755555555555555,0.003470790950801793,NA,-0.0020324444444444444,0.0032513428525658148,0.03470790950801793,0.002466583723438375,boruta,0.977588,0.0011303153041822829,50,10,1.81,100
300,0.9044444444444444,0.0082091381320715,NA,-0.00903555555555558,0.007053187755434111,0.082091381320715,0.005833980434732672,svm,0.91348,0.003525144599083057,50,10,1.81,100
1000,0.8772887956487957,0.003393432466802497,0.9,-0.022711204351204328,0.003393432466802497,0.03393432466802497,0.0024116074427555953,fdr,NA,NA,50,10,1.81,100
1000,0.8340299589299589,0.005918090680377004,0.9,-0.06597004107004112,0.005918090680377004,0.05918090680377004,0.004205803908379465,tweedie,NA,NA,50,10,1.81,100
1000,0.9969135802469136,9.510455532275468e-4,NA,-1.3835615308892767e-4,8.17586949267443e-4,0.009510455532275468,6.758786441164361e-4,lasso,0.9970519364000026,3.168930525801664e-4,50,10,1.81,100
1000,0.9733333333333333,0.0038262552783425567,NA,-0.0026326666666666833,0.003702148713368663,0.038262552783425566,0.0027192012210068956,boruta,0.975966,0.0011036095232454177,50,10,1.81,100
1000,0.9638888888888889,0.004762405777715704,NA,0.0017168888888888767,0.004424786764293283,0.047624057777157044,0.003384494411283621,svm,0.962172,0.002721886630314133,50,10,1.81,100
3000,0.8860513675213675,0.0031522937093749733,0.9,-0.013948632478632539,0.0031522937093749733,0.03152293709374973,0.0022402375900067626,fdr,NA,NA,50,10,1.81,100
3000,0.8233607180074827,0.006421338288076932,0.9,-0.07663928199251735,0.006421338288076932,0.06421338288076932,0.00456344640993237,tweedie,NA,NA,50,10,1.81,100
3000,0.9929629629629629,0.0018425171055421494,NA,-0.002499081837042999,0.001794020960216898,0.018425171055421494,0.0013094198893301738,lasso,0.995462044800006,5.587084093822001e-4,50,10,1.81,100
3000,0.9694444444444444,0.0038984970292624288,NA,-0.002828555555555582,0.0038431330170618956,0.03898497029262429,0.0027705411978298966,boruta,0.972273,0.0012278385829817306,50,10,1.81,100
3000,0.9238888888888889,0.006913454985236896,NA,-0.0021861111111111187,0.006386247410561337,0.06913454985236896,0.004913178517815908,svm,0.926075,0.002835822213444036,50,10,1.81,100
10000,0.8887522222222223,0.003361478103827728,0.9,-0.011247777777777745,0.003361478103827728,0.03361478103827728,0.0023888984658325687,fdr,NA,NA,50,10,1.81,100
10000,0.8130883625370158,0.0073860351916891125,0.9,-0.08691163746298425,0.0073860351916891125,0.07386035191689112,0.005249026646319557,tweedie,NA,NA,50,10,1.81,100
10000,0.9922222222222222,0.0021177519018297395,NA,0.002288207422216043,0.001971850797641931,0.021177519018297394,0.0015050207417785229,lasso,0.9899340148000062,0.0011388749323401647,50,10,1.81,100
10000,0.9516666666666667,0.0059435239540312846,NA,-0.002364333333333355,0.005477580205320952,0.059435239540312844,0.004223878548920667,boruta,0.954031,0.0027285396601053223,50,10,1.81,100
10000,0.8144444444444444,0.00935039325892343,NA,0.014322444444444415,0.009236377140180305,0.0935039325892343,0.006645035136697153,svm,0.800122,0.0022754436042142626,50,10,1.81,100
