p,test_auc,pop_lim_auc,pop_full_auc,test_se,pop_lim_se,pop_full_se,auc_sd,auc_sd_se,bias_l,bias_l_se,bias_f,bias_f_se,n,sig_p,d,nsims
10,0.6459375,0.6438197602500001,0.6874426556500003,0.013914970355136797,0.0073995086595613786,0.007679165212667325,0.27829940710273593,0.009851692219671998,0.0021177397499998994,0.011775913648656518,-0.04150515565000024,0.013628967245979997,10,3,1.19,400
30,0.56375,0.5664183927000002,0.6029083053000002,0.01411816294928829,0.005787234235978875,0.006896582314150496,0.2823632589857658,0.009995551016910346,-0.0026683927000001146,0.012842240868078284,-0.0391583053000002,0.014757979942768812,10,3,1.19,400
100,0.5446875,0.5360027735,0.5528242106000002,0.012808984632971273,0.004271850275100087,0.00531419509533315,0.2561796926594255,0.009068662816371536,0.008684726499999944,0.01186204598336647,-0.008136710600000246,0.013471309111431466,10,3,1.19,400
300,0.506875,0.5099729488,0.5262428235000001,0.01184363024502844,0.002464305332210725,0.0036587802264821294,0.23687260490056877,0.008385199318412171,-0.003097948800000004,0.011684515673520579,-0.019367823500000082,0.012304697920364541,10,3,1.19,400
1000,0.5240625,0.5040299297,0.5094757536000001,0.011142524337235693,0.0016256357180851912,0.002392809607770095,0.22285048674471386,0.00788882171639895,0.020032570299999993,0.011014640458120048,0.014586746399999918,0.011187962978257995,10,3,1.19,400
3000,0.4884375,0.50041531135,0.5036649968,0.012002871011373244,2.332851569377375e-4,0.0013666249240481198,0.24005742022746487,0.00849794055887587,-0.011977811349999982,0.011984378471048584,-0.01522749679999996,0.012052850800193545,10,3,1.19,400
6000,0.5028125,0.50132274485,0.5021960397,0.012612268000628363,9.545789487411585e-4,0.0010859276576577165,0.25224536001256725,0.00892938895039328,0.0014897551500000464,0.012539791142820061,6.164602999999916e-4,0.012623505165157773,10,3,1.19,400
