p,test_auc,pop_lim_auc,pop_full_auc,test_se,pop_lim_se,pop_full_se,auc_sd,auc_sd_se,bias_l,bias_l_se,bias_f,bias_f_se,n,sig_p,d,nsims
10,0.5621875,0.55515844345,0.5769434622499998,0.012694282389044567,0.0046510446767891525,0.004902669587450121,0.25388564778089134,0.00898745450796472,0.00702905655000004,0.011706409075683821,-0.014755962249999805,0.012284572167849443,10,3,0.74,400
30,0.52125,0.5245805217999999,0.533209287,0.012618641230984051,0.00297563208763422,0.003366281541190183,0.252372824619681,0.008933901148573143,-0.003330521799999958,0.012447224009453264,-0.011959287000000034,0.012657138315714541,10,3,0.74,400
100,0.5178125,0.5105644673499999,0.5130593051,0.012056989501902931,0.00209013384574677,0.002167874672805365,0.24113979003805863,0.008536256034833382,0.007248032650000039,0.011896150566112419,0.004753194900000008,0.012175877966330378,10,3,0.74,400
300,0.5009375,0.50102903255,0.5080296614,0.0118112965333562,9.822136353909048e-4,0.0017597671930378981,0.236225930667124,0.008362307298696374,-9.153255000001887e-5,0.01177813559386015,-0.007092161400000051,0.01184344542429446,10,3,0.74,400
1000,0.5153125,0.5001829426000001,0.5025684013,0.011198702579228545,4.892775529917555e-4,0.0010185836982055415,0.2239740515845709,0.007928595480584623,0.015129557399999985,0.011259556225634963,0.012744098699999967,0.011235360279216249,10,3,0.74,400
3000,0.4903125,0.50040974655,0.5007641358,0.011958008174781674,2.3331363244105137e-4,5.690664961304772e-4,0.2391601634956335,0.008466178014873151,-0.010097246550000032,0.011940087742015638,-0.010451635800000003,0.011940224475200776,10,3,0.74,400
6000,0.5009375,0.5000079935499999,0.5003853918,0.012566308697069723,2.1961740710442932e-4,3.7003179538968396e-4,0.25132617394139445,0.008896850116192814,9.295064500000385e-4,0.012556684297376844,5.521081999999957e-4,0.012546645568308474,10,3,0.74,400
