p,test_auc,pop_lim_auc,pop_full_auc,test_se,pop_lim_se,pop_full_se,auc_sd,auc_sd_se,bias_l,bias_l_se,bias_f,bias_f_se,n,sig_p,d,nsims
30,0.6871875,0.6833931417500001,0.7346197489000008,0.013624245153379084,0.007750245201172538,0.00871968295144427,0.27248490306758166,0.009645861008025778,0.0037943582499999013,0.01130217947238198,-0.04743224890000083,0.013635110288743826,10,10,1.19,400
100,0.59125,0.5813045062500001,0.6306235976000001,0.012972130092928826,0.006134576748298418,0.007830917191184438,0.25944260185857654,0.009184168549946118,0.009945493749999918,0.01153843542829601,-0.03937359760000008,0.01383531442045437,10,10,1.19,400
300,0.5246875,0.5334149279999999,0.5666319674,0.013324167260746764,0.0042502233183555815,0.005845241200110771,0.2664833452149353,0.009433408163018454,-0.008727427999999954,0.01255500109721247,-0.041944467399999956,0.01376791723167713,10,10,1.19,400
1000,0.5259375,0.5112077732,0.5349401347,0.012452044209561221,0.0025280943376126044,0.004494053852842692,0.24904088419122444,0.008815951735970483,0.014729726800000044,0.012345151120800738,-0.009002634699999961,0.013112888074126241,10,10,1.19,400
3000,0.4934375,0.5025480137999999,0.5177751148,0.012809061064252303,0.0010759492653791506,0.003134813452875003,0.25618122128504606,0.009068716929131925,-0.009110513799999954,0.012842421575231366,-0.024337614800000094,0.01305183967677491,10,10,1.19,400
6000,0.4984375,0.5022777984,0.5072496243,0.012972498005226828,0.0012329821861813198,0.0018130084011721414,0.2594499601045366,0.009184429029029524,-0.003840298399999962,0.012867107627440099,-0.008812124299999934,0.012817092940179072,10,10,1.19,400
