p,test_auc,pop_lim_auc,pop_full_auc,test_se,pop_lim_se,pop_full_se,auc_sd,auc_sd_se,bias_l,bias_l_se,bias_f,bias_f_se,n,sig_p,d,nsims
100,0.70875,0.6873297432500006,0.7330948229000004,0.01342314870112939,0.007994453012912567,0.009334816746384995,0.2684629740225878,0.009503486263166865,0.021420256749999384,0.010910218135184465,-0.0243448229000004,0.01297488679814995,10,30,1.19,400
300,0.59375,0.5854980407500001,0.6526768511000003,0.01359187962458921,0.006449109573505413,0.00854737976179135,0.2718375924917842,0.00962294646203488,0.008251959249999892,0.011388747699696054,-0.05892685110000028,0.01414843873595554,10,30,1.19,400
1000,0.5328125,0.5290850797,0.5682505834,0.012822582224209619,0.0040222021945373904,0.0059688878047561445,0.2564516444841924,0.009078289806612275,0.003727420300000083,0.012824262593042198,-0.03543808339999996,0.01376874963682409,10,30,1.19,400
3000,0.5221875,0.51542319345,0.5385751594000001,0.012795678639250536,0.002946322595317415,0.004408062281630009,0.2559135727850107,0.009059242274935368,0.006764306549999992,0.012584170579512133,-0.01638765940000009,0.013621302295187751,10,30,1.19,400
6000,0.518125,0.5045771880500001,0.5211408582,0.012116573952581271,0.0016624253675248443,0.003349602504575112,0.24233147905162541,0.008578441368627105,0.013547811949999983,0.012026405131796456,-0.0030158581999999803,0.01224574524578827,10,30,1.19,400
