p,detection,mean_nr,mean_se,a_detection,a_det_se,method,n,sig_p,d,nsims
100,TRUE,0.1,0.09999999999999999,0.1,0.09486832980505139,fdr,76,10,0.3,10
100,FALSE,0,0,0,0,fdr,76,10,0.3,10
100,TRUE,1.7,0.42295258468165065,0.7,0.14491376746189438,tweedie,76,10,0.3,10
100,FALSE,2.6,0.7333333333333333,0.9,0.09486832980505137,tweedie,76,10,0.3,10
100,TRUE,2.4,0.6531972647421808,0.8,0.12649110640673517,lasso,76,10,0.3,10
100,FALSE,8,2.6076809620810595,0.8,0.12649110640673517,lasso,76,10,0.3,10
100,TRUE,1.1,0.27688746209726917,0.7,0.14491376746189438,boruta,76,10,0.3,10
100,FALSE,2.7,0.44845413490245695,1,0,boruta,76,10,0.3,10
100,TRUE,0.8,0.24944382578492943,0.6,0.15491933384829668,svm,76,10,0.3,10
100,FALSE,1.2,0.24944382578492943,0.8,0.12649110640673517,svm,76,10,0.3,10
300,TRUE,0.2,0.13333333333333333,0.2,0.1264911064067352,fdr,76,10,0.3,10
300,FALSE,0,0,0,0,fdr,76,10,0.3,10
300,TRUE,0.8,0.24944382578492943,0.6,0.15491933384829668,tweedie,76,10,0.3,10
300,FALSE,1.9,0.6574360974438673,0.8,0.12649110640673517,tweedie,76,10,0.3,10
300,TRUE,1.2,0.4666666666666666,0.5,0.15811388300841897,lasso,76,10,0.3,10
300,FALSE,14,4.609169604651628,0.9,0.09486832980505137,lasso,76,10,0.3,10
300,TRUE,0.5,0.16666666666666666,0.5,0.15811388300841897,boruta,76,10,0.3,10
300,FALSE,3.7,0.334995854037363,1,0,boruta,76,10,0.3,10
300,TRUE,0.4,0.1632993161855452,0.4,0.15491933384829668,svm,76,10,0.3,10
300,FALSE,2.6,0.1632993161855452,1,0,svm,76,10,0.3,10
1000,TRUE,0.2,0.13333333333333333,0.2,0.1264911064067352,fdr,76,10,0.3,10
1000,FALSE,0.1,0.09999999999999999,0.1,0.09486832980505139,fdr,76,10,0.3,10
1000,TRUE,0.4,0.1632993161855452,0.4,0.15491933384829668,tweedie,76,10,0.3,10
1000,FALSE,1.4,0.339934634239519,0.8,0.12649110640673517,tweedie,76,10,0.3,10
1000,TRUE,1.1,0.348010216963685,0.6,0.15491933384829668,lasso,76,10,0.3,10
1000,FALSE,15.2,3.9434897123120667,0.9,0.09486832980505137,lasso,76,10,0.3,10
1000,TRUE,0.3,0.15275252316519466,0.3,0.14491376746189438,boruta,76,10,0.3,10
1000,FALSE,6.3,0.7753135566408671,1,0,boruta,76,10,0.3,10
1000,TRUE,0.7,0.334995854037363,0.4,0.15491933384829668,svm,76,10,0.3,10
1000,FALSE,9.3,0.334995854037363,1,0,svm,76,10,0.3,10
3000,TRUE,0,0,0,0,fdr,76,10,0.3,10
3000,FALSE,0,0,0,0,fdr,76,10,0.3,10
3000,TRUE,0,0,0,0,tweedie,76,10,0.3,10
3000,FALSE,0.9,0.4818944098266987,0.3,0.14491376746189438,tweedie,76,10,0.3,10
3000,TRUE,0.4,0.26666666666666666,0.2,0.1264911064067352,lasso,76,10,0.3,10
3000,FALSE,12,4.692784058767484,1,0,lasso,76,10,0.3,10
3000,TRUE,0,0,0,0,boruta,76,10,0.3,10
3000,FALSE,6.9,0.4333333333333333,1,0,boruta,76,10,0.3,10
3000,TRUE,0.6,0.26666666666666666,0.4,0.15491933384829668,svm,76,10,0.3,10
3000,FALSE,29.4,0.26666666666666666,1,0,svm,76,10,0.3,10
10000,TRUE,0,0,0,0,fdr,76,10,0.3,10
10000,FALSE,0,0,0,0,fdr,76,10,0.3,10
10000,TRUE,0,0,0,0,tweedie,76,10,0.3,10
10000,FALSE,0.6,0.339934634239519,0.3,0.14491376746189438,tweedie,76,10,0.3,10
10000,TRUE,0.1,0.09999999999999999,0.1,0.09486832980505139,lasso,76,10,0.3,10
10000,FALSE,10.1,3.2470499431535287,0.8,0.12649110640673517,lasso,76,10,0.3,10
10000,TRUE,0,0,0,0,boruta,76,10,0.3,10
10000,FALSE,8.8,0.7423685817106696,1,0,boruta,76,10,0.3,10
10000,TRUE,0.4,0.30550504633038933,0.2,0.1264911064067352,svm,76,10,0.3,10
10000,FALSE,99.6,0.30550504633038933,1,0,svm,76,10,0.3,10
