p,test_auc,pop_lim_auc,pop_full_auc,test_se,pop_lim_se,pop_full_se,auc_sd,auc_sd_se,bias_l,bias_l_se,bias_f,bias_f_se,n,sig_p,d,nsims
100,0.5871875,0.5784966307500001,0.5967013349000001,0.012803327452033123,0.005127611161429217,0.005950987025252122,0.25606654904066245,0.009064657575683898,0.008690869249999886,0.01194768488927848,-0.009513834900000098,0.01290634591151171,10,30,0.74,400
300,0.513125,0.5197297565,0.5464440947000001,0.012592040527615958,0.003013450350599803,0.004138609914815591,0.25184081055231916,0.008915068054738164,-0.006604756499999963,0.012110543886635693,-0.033319094700000065,0.012923138986030466,10,30,0.74,400
1000,0.5078125,0.5084956992499999,0.5196534852,0.012638012770064594,0.001885621084848557,0.0027440228825943327,0.2527602554012919,0.008947616049573446,-6.831992499999561e-4,0.012683989108578214,-0.011840985200000024,0.012769524980272572,10,30,0.74,400
3000,0.5109375,0.5050686571,0.5059444744,0.012365890469437708,0.0014052488744878034,0.0014378760577668434,0.24731780938875417,0.008754955549158117,0.005868842900000012,0.012356868076780204,0.004993025600000021,0.012315576802231373,10,30,0.74,400
6000,0.5125,0.50097234135,0.5043231186,0.012150502531971615,6.036093763209959e-4,0.0012496360824549358,0.2430100506394323,0.008602462542447356,0.01152765864999996,0.012143178674358834,0.008176881399999995,0.012031167800627001,10,30,0.74,400
